phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6256856,https://kebote-moda.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=6256856,2019-10-29T15:34:25+00:00,yes,2019-10-29T20:46:00+00:00,yes,Other
6256851,https://mess-upa.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=6256851,2019-10-29T15:33:24+00:00,yes,2019-10-29T16:31:16+00:00,yes,Other
6256822,https://my.fibank.bg.chefa.cl/oauth-2_server/oauth-2-server/,http://www.phishtank.com/phish_detail.php?phish_id=6256822,2019-10-29T15:06:33+00:00,yes,2019-10-29T15:08:58+00:00,yes,Other
6256817,http://zillow.oneinfotech.com/.well-known/Vris/V!rus-V2/signin/myaccount/signin/?country.x=US&locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6256817,2019-10-29T15:04:46+00:00,yes,2019-10-29T16:26:40+00:00,yes,Other
6256816,http://zillow.oneinfotech.com/.well-known/Vris/V!rus-V2/signin,http://www.phishtank.com/phish_detail.php?phish_id=6256816,2019-10-29T15:04:43+00:00,yes,2019-10-29T16:26:40+00:00,yes,Other
6256814,http://www.nargeshatamian.com/wp-admin/images/dhl/AEJ3dI/AEJ3dI/AEJ3dI,http://www.phishtank.com/phish_detail.php?phish_id=6256814,2019-10-29T15:04:38+00:00,yes,2019-10-29T16:26:05+00:00,yes,Other
6256809,http://translate.sogoucdn.com/pcvtsnapshotorigin?_t=1527230263291&amp;from=en&amp;noTrans=0&amp;query=&amp;tabMode=1&amp;tfr=englishpc&amp;to=zh-CHS&amp;url=https://www.wellsfargo.com,http://www.phishtank.com/phish_detail.php?phish_id=6256809,2019-10-29T15:04:03+00:00,yes,2019-10-29T21:14:39+00:00,yes,Other
6256807,http://tonimarquez.info/css/test/att.webmail/att,http://www.phishtank.com/phish_detail.php?phish_id=6256807,2019-10-29T15:03:55+00:00,yes,2019-10-29T16:23:47+00:00,yes,Other
6256805,https://starsoftworld.com/coltsyds_dskujd/d84221b3a95d052b22cd25436260b9b4/view/login.php?userid=,http://www.phishtank.com/phish_detail.php?phish_id=6256805,2019-10-29T15:03:47+00:00,yes,2019-10-29T16:23:47+00:00,yes,Other
6256804,https://starsoftworld.com/coltsyds_dskujd,http://www.phishtank.com/phish_detail.php?phish_id=6256804,2019-10-29T15:03:46+00:00,yes,2019-10-29T16:23:12+00:00,yes,Other
6256799,https://hntutors.com/ttf/ukvkstcvkusvu-kguvzdfcgvd-kguzkvfck567uy4vf-jugvjcgytf5jyt-nyjtfjyt5fjy5f-myjtcfyjtc7vd-kgvcktf6-kugv5kutvcr0-gtvtykcv76-kutgctuc65kuvc-,http://www.phishtank.com/phish_detail.php?phish_id=6256799,2019-10-29T15:03:25+00:00,yes,2019-10-29T16:21:28+00:00,yes,Other
6256735,https://www.surveygizmo.eu/s3/90184453/Email-Login-Page,http://www.phishtank.com/phish_detail.php?phish_id=6256735,2019-10-29T14:59:04+00:00,yes,2019-10-29T16:08:41+00:00,yes,Other
6256718,https://montrealnewyearsevetickets.com/usec/aper.php,http://www.phishtank.com/phish_detail.php?phish_id=6256718,2019-10-29T14:44:12+00:00,yes,2019-10-29T14:45:34+00:00,yes,"ABSA Bank"
6256700,https://adamsfletcher-my.sharepoint.com/:o:/p/nick/Ei9uYaFoja1Fmbzqr1COlyQBbO7X8mRxKjBdewwQSOigDA?e=dd4OYW,http://www.phishtank.com/phish_detail.php?phish_id=6256700,2019-10-29T14:21:00+00:00,yes,2019-10-29T16:04:02+00:00,yes,Microsoft
6256697,https://indonesiapower-my.sharepoint.com/:x:/r/personal/suhartono_susilo_indonesiapower_co_id/_layouts/15/WopiFrame.aspx?guestaccesstoken=aTiILSGFrdRrr%2fcO7BK0qXDDQQUYhOQEikdPf5O945o%3d&amp;docid=1_197a7f5fb448c40d8bff50c7ea22340c1&amp;wdFormId=%7B0CBB2173%2D1C75%2D4214%2D8013%2D4F0196F5146C%7D&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6256697,2019-10-29T14:16:38+00:00,yes,2019-10-29T16:03:27+00:00,yes,Microsoft
6256692,http://vaughnemiller.com/wp-includes/sodium_compat/src/Core32/Curve25519/Ge/access/wells/wells.htm,http://www.phishtank.com/phish_detail.php?phish_id=6256692,2019-10-29T14:09:05+00:00,yes,2019-10-29T14:39:43+00:00,yes,Other
6256690,http://www.mueblesdeliquidacion.es/galeria/outlook.live.com/account.microsoft.com,http://www.phishtank.com/phish_detail.php?phish_id=6256690,2019-10-29T14:09:01+00:00,yes,2019-10-29T16:02:53+00:00,yes,Other
6256675,https://vaughnemiller.com/wp-includes/sodium_compat/src/Core32/Curve25519/Ge/access/wells/wells.htm,http://www.phishtank.com/phish_detail.php?phish_id=6256675,2019-10-29T14:08:13+00:00,yes,2019-10-29T16:00:32+00:00,yes,Other
6256674,https://vaughnemiller.com/wp-includes/sodium_compat/src/Core32/Curve25519/Ge/access/wells/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6256674,2019-10-29T14:08:09+00:00,yes,2019-10-29T16:00:32+00:00,yes,Other
6256672,https://gageproduct.com/ckc/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6256672,2019-10-29T14:08:00+00:00,yes,2019-10-29T15:59:22+00:00,yes,Other
6256664,http://vanchuyenhanghoalagi.com/onedrive/home/oneddrive/,http://www.phishtank.com/phish_detail.php?phish_id=6256664,2019-10-29T14:07:28+00:00,yes,2019-10-29T15:57:38+00:00,yes,Other
6256663,https://poladash.ddns.net/k/,http://www.phishtank.com/phish_detail.php?phish_id=6256663,2019-10-29T14:07:25+00:00,yes,2019-10-29T14:43:14+00:00,yes,Other
6256657,https://starsoftworld.com/coltsyds_dskujd/25061e7ccc510471810f556f5951d279/view/login.php?userid=,http://www.phishtank.com/phish_detail.php?phish_id=6256657,2019-10-29T14:06:58+00:00,yes,2019-10-29T15:55:53+00:00,yes,Other
6256635,http://tonimarquez.info/css/test/att.webmail/att/,http://www.phishtank.com/phish_detail.php?phish_id=6256635,2019-10-29T14:05:29+00:00,yes,2019-10-29T15:50:02+00:00,yes,Other
6256629,https://pajpalino.com/account/logini/webscrr075e.html?verify-done&amp;session_access=bd71662636ef84ae43a61dde10c4288ebd71662636ef84ae43a61dde10c4288e,http://www.phishtank.com/phish_detail.php?phish_id=6256629,2019-10-29T14:05:07+00:00,yes,2019-10-29T15:48:52+00:00,yes,Other
6256628,https://pajpalino.com/account/logini/cardscr750a.html?verify-done&amp;session_access=0e99f25c097ea94cf9a09cc10497a5610e99f25c097ea94cf9a09cc10497a561,http://www.phishtank.com/phish_detail.php?phish_id=6256628,2019-10-29T14:05:03+00:00,yes,2019-10-29T15:48:52+00:00,yes,Other
6256627,https://pajpalino.com/account/logini/address.html?verify-done&amp;session_access=f9435c1a5dbffbff67ce81951d945fb1f9435c1a5dbffbff67ce81951d945fb1,http://www.phishtank.com/phish_detail.php?phish_id=6256627,2019-10-29T14:04:59+00:00,yes,2019-10-29T15:48:52+00:00,yes,Other
6256626,http://btc-08865.ml/dyApLmhhc2hjaGFuZ2UoZnVuY3Rpb24oKSB7DQogICAgICAgICAgICAgICAgICAgIHZhciBsYXN0VGhyZWUgPSBsb2NhdGlvbi5oYXNoOw0KDQogICA/ib.a1.za/~AbsaOnline.htm,http://www.phishtank.com/phish_detail.php?phish_id=6256626,2019-10-29T14:04:57+00:00,yes,2019-10-29T14:05:56+00:00,yes,"ABSA Bank"
6256620,https://onlineverify.webcindario.com/Fillform/rev/vof/sigOnV2screen.gochanel=deskto&amp;scren=AccountsHome&amp;version=3.0.0/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6256620,2019-10-29T14:04:34+00:00,yes,2019-10-29T15:46:32+00:00,yes,Other
6256619,https://starsoftworld.com/coltsyds_dskujd/319e972c4c1b1c8b3ef856071c28a37c/view/login.php?userid=,http://www.phishtank.com/phish_detail.php?phish_id=6256619,2019-10-29T14:04:24+00:00,yes,2019-10-29T15:46:32+00:00,yes,Other
6256617,https://starsoftworld.com/coltsyds_dskujd/ee0ebc5032e5e062f9b5edec3edb2a6b/view/login.php?cmd=login_submit&amp;id=f4e6a29e991551e15f50730d8a4beb2df4e6a29e991551e15f50730d8a4beb2d&amp;session=f4e6a29e991551e15f50730d8a4beb2df4e6a29e991551e15f50730d8a4beb2d,http://www.phishtank.com/phish_detail.php?phish_id=6256617,2019-10-29T14:04:16+00:00,yes,2019-10-29T15:45:57+00:00,yes,Other
6256616,https://starsoftworld.com/coltsyds_dskujd/ee0ebc5032e5e062f9b5edec3edb2a6b/view/surf2.php,http://www.phishtank.com/phish_detail.php?phish_id=6256616,2019-10-29T14:04:12+00:00,yes,2019-10-29T15:45:22+00:00,yes,Other
6256615,https://starsoftworld.com/coltsyds_dskujd/ee0ebc5032e5e062f9b5edec3edb2a6b/view/login.php?userid=,http://www.phishtank.com/phish_detail.php?phish_id=6256615,2019-10-29T14:04:08+00:00,yes,2019-10-29T15:45:22+00:00,yes,Other
6256614,https://starsoftworld.com/coltsyds_dskujd/ee0ebc5032e5e062f9b5edec3edb2a6b/,http://www.phishtank.com/phish_detail.php?phish_id=6256614,2019-10-29T14:04:07+00:00,yes,2019-10-29T15:45:22+00:00,yes,Other
6256613,https://starsoftworld.com/coltsyds_dskujd/a4f953e09bff00cd817e41953c99dedd/view/login.php?cmd=login_submit&amp;id=8b47fe143defe8f61e20963163d69f088b47fe143defe8f61e20963163d69f08&amp;session=8b47fe143defe8f61e20963163d69f088b47fe143defe8f61e20963163d69f08,http://www.phishtank.com/phish_detail.php?phish_id=6256613,2019-10-29T14:04:03+00:00,yes,2019-10-29T15:44:46+00:00,yes,Other
6256612,https://starsoftworld.com/coltsyds_dskujd/a4f953e09bff00cd817e41953c99dedd/view/surf2.php,http://www.phishtank.com/phish_detail.php?phish_id=6256612,2019-10-29T14:03:59+00:00,yes,2019-10-29T15:44:46+00:00,yes,Other
6256610,https://starsoftworld.com/coltsyds_dskujd/a4f953e09bff00cd817e41953c99dedd/,http://www.phishtank.com/phish_detail.php?phish_id=6256610,2019-10-29T14:03:55+00:00,yes,2019-10-29T15:44:11+00:00,yes,Other
6256611,https://starsoftworld.com/coltsyds_dskujd/a4f953e09bff00cd817e41953c99dedd/view/login.php?userid=,http://www.phishtank.com/phish_detail.php?phish_id=6256611,2019-10-29T14:03:55+00:00,yes,2019-10-29T15:44:46+00:00,yes,Other
6256606,https://starsoftworld.com/coltsyds_dskujd/a5c500974a3f5c84482dd9c551ced5ec/view/login.php?userid=,http://www.phishtank.com/phish_detail.php?phish_id=6256606,2019-10-29T14:03:40+00:00,yes,2019-10-29T15:44:11+00:00,yes,Other
6256605,https://starsoftworld.com/coltsyds_dskujd/,http://www.phishtank.com/phish_detail.php?phish_id=6256605,2019-10-29T14:03:39+00:00,yes,2019-10-29T15:43:36+00:00,yes,Other
6256601,https://onlineverify.webcindario.com/Fillform/rev/vof/sigOnV2screen.gochanel=deskto&amp;scren=AccountsHome&amp;version=3.0.0,http://www.phishtank.com/phish_detail.php?phish_id=6256601,2019-10-29T14:03:26+00:00,yes,2019-10-29T15:42:25+00:00,yes,Other
6256598,https://peanutiks.gq/Auto/ourtime%202019,http://www.phishtank.com/phish_detail.php?phish_id=6256598,2019-10-29T14:03:13+00:00,yes,2019-10-29T15:41:49+00:00,yes,Other
6256599,https://peanutiks.gq/Auto/ourtime%202019/,http://www.phishtank.com/phish_detail.php?phish_id=6256599,2019-10-29T14:03:13+00:00,yes,2019-10-29T15:41:49+00:00,yes,Other
6256597,https://poladash3.ddns.net/k/,http://www.phishtank.com/phish_detail.php?phish_id=6256597,2019-10-29T14:03:10+00:00,yes,2019-10-29T16:40:29+00:00,yes,Other
6256596,https://poladash3.ddns.net/k,http://www.phishtank.com/phish_detail.php?phish_id=6256596,2019-10-29T14:03:09+00:00,yes,2019-10-29T20:45:26+00:00,yes,Other
6256595,http://michaelcorbat.webcindario.com/bankofamerica/login.php?cmd=login_submit&amp;id=3b83f4e07d3d064a1cc5110d666926783b83f4e07d3d064a1cc5110d66692678&amp;session=3b83f4e07d3d064a1cc5110d666926783b83f4e07d3d064a1cc5110d66692678,http://www.phishtank.com/phish_detail.php?phish_id=6256595,2019-10-29T14:03:06+00:00,yes,2019-10-29T15:41:13+00:00,yes,Other
6256592,https://nextdoorcandyy2.ddns.net/k,http://www.phishtank.com/phish_detail.php?phish_id=6256592,2019-10-29T14:02:53+00:00,yes,2019-10-29T15:41:13+00:00,yes,Other
6256593,https://nextdoorcandyy2.ddns.net/k/,http://www.phishtank.com/phish_detail.php?phish_id=6256593,2019-10-29T14:02:53+00:00,yes,2019-10-29T15:41:13+00:00,yes,Other
6256590,http://mueblesdeliquidacion.es/galeria/outlook.live.com/account.microsoft.com/,http://www.phishtank.com/phish_detail.php?phish_id=6256590,2019-10-29T14:02:44+00:00,yes,2019-10-29T15:40:03+00:00,yes,Other
6256589,http://www.mueblesdeliquidacion.es/galeria/outlook.live.com/account.microsoft.com/,http://www.phishtank.com/phish_detail.php?phish_id=6256589,2019-10-29T14:02:43+00:00,yes,2019-10-29T15:40:03+00:00,yes,Other
6256585,http://www.aksucelikferforje.com/Europenewfile/Europe_file_shared/EuropeShare/Secured/0050c11f68689ad0f9157329eb9b65b1/index1.php,http://www.phishtank.com/phish_detail.php?phish_id=6256585,2019-10-29T14:02:19+00:00,yes,2019-10-29T20:23:39+00:00,yes,Other
6256583,https://michaelcorbat.webcindario.com/bankofamerica/step4.php,http://www.phishtank.com/phish_detail.php?phish_id=6256583,2019-10-29T14:02:11+00:00,yes,2019-10-29T15:38:17+00:00,yes,Other
6256581,https://xdsg42eas.appspot.com/2RzNSPedZ&amp;KK&amp;5JbyGe&amp;hMhUqIBfdI&amp;&amp;JqNx4eU-!&amp;@z3ocx98P6TtaFg5ipjWYLfX1m@&amp;7CsnKcYtkxyI4fbv2p3WDz8&amp;@!-jJ7ka05gw2&amp;L0Vaj2GwNcQ&amp;smM5sW721EVziHDqXLZWIfE13J9uzuZBJucPmpVGiR&amp;KUWa&amp;&amp;gdfgTpfPT&amp;ERmyYNCG&amp;c7Mw-e&amp;5lwEMGl&amp;&amp;F5HjFLd8Wcd2Aij1yWfTMAvWWe796gk0KrCnSV&amp;rm&amp;a57tSsoDkXWVV5oKQS6IE/mMwFLBGazxVRIFrsw&amp;5q5GnI9ZWxn3vgy&amp;QIYGOG0SEiykBqpLObYW5up1UzPEDX3O,http://www.phishtank.com/phish_detail.php?phish_id=6256581,2019-10-29T14:01:57+00:00,yes,2019-10-31T07:01:22+00:00,yes,Other
6256579,https://bank-of-americ65.webcindario.com/login.php?cmd=login_submit&amp;id=40a80b14bc34a0dc6aa5e7f5e35ad27740a80b14bc34a0dc6aa5e7f5e35ad277&amp;session=40a80b14bc34a0dc6aa5e7f5e35ad27740a80b14bc34a0dc6aa5e7f5e35ad277,http://www.phishtank.com/phish_detail.php?phish_id=6256579,2019-10-29T14:01:52+00:00,yes,2019-10-29T15:37:42+00:00,yes,Other
6256574,https://busanamuslimah.id/we/transfer/?email=test@test.com,http://www.phishtank.com/phish_detail.php?phish_id=6256574,2019-10-29T14:01:25+00:00,yes,2019-10-29T15:36:32+00:00,yes,Other
6256561,http://sthuwi.eu/cd/fire-3/,http://www.phishtank.com/phish_detail.php?phish_id=6256561,2019-10-29T14:00:29+00:00,yes,2019-10-29T15:33:00+00:00,yes,Other
6256560,http://sthuwi.eu/cd/fire-3,http://www.phishtank.com/phish_detail.php?phish_id=6256560,2019-10-29T14:00:27+00:00,yes,2019-10-29T15:33:00+00:00,yes,Other
6256534,http://jppost-bmi.top/zq.html,http://www.phishtank.com/phish_detail.php?phish_id=6256534,2019-10-29T13:17:41+00:00,yes,2019-10-29T15:27:43+00:00,yes,Other
6256531,http://jppost-apo.top/zq.html,http://www.phishtank.com/phish_detail.php?phish_id=6256531,2019-10-29T13:16:36+00:00,yes,2019-10-29T15:27:07+00:00,yes,Other
6256526,https://coxcomnncation-suppo.ml/.DL/coxme/cox.full_/cox.full/Zo/stepCoxMail/log/sycho/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6256526,2019-10-29T13:14:46+00:00,yes,2019-10-29T15:26:32+00:00,yes,Other
6256496,https://lobger.live,http://www.phishtank.com/phish_detail.php?phish_id=6256496,2019-10-29T12:10:29+00:00,yes,2019-10-29T12:11:47+00:00,yes,Blockchain
6256469,https://chamabouhoujoire.com/en/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=ODYwNTY5MzQwODYwNTY5MzQw&amp;session=ODYwNTY5MzQwODYwNTY5MzQw,http://www.phishtank.com/phish_detail.php?phish_id=6256469,2019-10-29T12:00:40+00:00,yes,2019-10-29T15:19:30+00:00,yes,Other
6256468,https://chamabouhoujoire.com/en/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=NDYwMzAwNDQ2NDYwMzAwNDQ2&amp;session=NDYwMzAwNDQ2NDYwMzAwNDQ2,http://www.phishtank.com/phish_detail.php?phish_id=6256468,2019-10-29T12:00:36+00:00,yes,2019-10-29T15:18:54+00:00,yes,Other
6256451,https://r4ft.co.business/.well-known/bankofamerica.com.login/,http://www.phishtank.com/phish_detail.php?phish_id=6256451,2019-10-29T11:01:07+00:00,yes,2019-10-29T15:14:48+00:00,yes,Other
6256446,http://ar-app.co/vendor/phpunit/phpunit/src/Util/PHP/PayPal-Account/customer_center/customer-IDPP00C634,http://www.phishtank.com/phish_detail.php?phish_id=6256446,2019-10-29T11:00:44+00:00,yes,2019-10-29T15:14:48+00:00,yes,Other
6256447,http://ar-app.co/vendor/phpunit/phpunit/src/Util/PHP/PayPal-Account/customer_center/customer-IDPP00C634/signin/signin.php?cmd=_update-information&account_update=bf22fcbeba450280cf9cb067af7363cd&lim_session=e911d3cf51bce33f11ebee3e9bc2755b60ac7f64,http://www.phishtank.com/phish_detail.php?phish_id=6256447,2019-10-29T11:00:44+00:00,yes,2019-10-29T15:14:48+00:00,yes,Other
6256443,http://arkansan-stares.000webhostapp.com/login.html,http://www.phishtank.com/phish_detail.php?phish_id=6256443,2019-10-29T11:00:31+00:00,yes,2019-10-29T15:10:10+00:00,yes,Other
6256440,http://jppost-apo.top/,http://www.phishtank.com/phish_detail.php?phish_id=6256440,2019-10-29T10:54:59+00:00,yes,2019-10-29T15:14:48+00:00,yes,Other
6256439,http://www.facebook.com.https.s1.gvirabi.com/unsupportedbrowser?_rdr,http://www.phishtank.com/phish_detail.php?phish_id=6256439,2019-10-29T10:54:42+00:00,yes,2019-10-29T10:55:47+00:00,yes,Facebook
6256427,http://path59.com/authentication/Primabanka.html,http://www.phishtank.com/phish_detail.php?phish_id=6256427,2019-10-29T10:11:36+00:00,yes,2019-10-30T13:19:35+00:00,yes,Other
6256418,http://cercevecim.net/bd/customer_center/customer-IDPP00C697/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6256418,2019-10-29T10:02:29+00:00,yes,2019-10-29T21:31:47+00:00,yes,Other
6256404,https://michaelcorbat.webcindario.com/bankofamerica/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6256404,2019-10-29T10:01:43+00:00,yes,2019-10-29T10:06:32+00:00,yes,Other
6256403,http://www.stellazeta.com/login/verification/apple/account/Vbv.php,http://www.phishtank.com/phish_detail.php?phish_id=6256403,2019-10-29T10:01:34+00:00,yes,2019-10-29T10:06:32+00:00,yes,Other
6256396,http://michaelcorbat.webcindario.com/bankofamerica/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6256396,2019-10-29T10:01:11+00:00,yes,2019-10-29T10:04:15+00:00,yes,Other
6256388,https://003001013operacao-com.umbler.net/caixa,http://www.phishtank.com/phish_detail.php?phish_id=6256388,2019-10-29T10:00:33+00:00,yes,2019-10-29T10:01:58+00:00,yes,Other
6256374,http://acgeneralcontractors.com/wp-content/themes/ElegantBiz/artlist/advrecentsales/returns/contactsdel.php/dvg/mzc/?rule=z1sq05b5pgpqx5,http://www.phishtank.com/phish_detail.php?phish_id=6256374,2019-10-29T09:39:36+00:00,yes,2019-10-29T09:40:31+00:00,yes,"ABSA Bank"
6256372,http://weeklydailymail.com/dailynewsmoney.com/green-stock/glp/3rd-party-libs/intl-tel-input-12.3.0/index-old/auction.php/kcax/hgpg/?quiet=10eqat55tku5c,http://www.phishtank.com/phish_detail.php?phish_id=6256372,2019-10-29T09:37:23+00:00,yes,2019-10-29T09:38:15+00:00,yes,"ABSA Bank"
6256360,http://uprowadzeniedworzec24.eu/weryfikacja/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6256360,2019-10-29T09:23:34+00:00,yes,2019-10-30T16:48:18+00:00,yes,Facebook
6256337,https://locallbiitcoins.net/accounts/login,http://www.phishtank.com/phish_detail.php?phish_id=6256337,2019-10-29T09:00:28+00:00,yes,2019-10-29T09:34:18+00:00,yes,Other
6256336,https://intcomsync.com/source/new,http://www.phishtank.com/phish_detail.php?phish_id=6256336,2019-10-29T09:00:21+00:00,yes,2019-10-29T09:33:44+00:00,yes,Other
6256321,http://jppost-apu.top/zp.html,http://www.phishtank.com/phish_detail.php?phish_id=6256321,2019-10-29T08:34:55+00:00,yes,2019-10-29T08:36:09+00:00,yes,Other
6256294,http://jppost-pu.top/zm.html,http://www.phishtank.com/phish_detail.php?phish_id=6256294,2019-10-29T07:39:24+00:00,yes,2019-10-29T07:40:18+00:00,yes,Other
6256277,https://a2plcpnl0931.prod.iad2.secureserver.net/~t9b7gxq5e1a3/wp-content/uploads/et_temp/bradanormal,http://www.phishtank.com/phish_detail.php?phish_id=6256277,2019-10-29T07:00:40+00:00,yes,2019-10-29T07:02:33+00:00,yes,Other
6256275,http://kuchkhasbate.info/wp-includes/SimplePie/HTTP/signin/myaccount/identity,http://www.phishtank.com/phish_detail.php?phish_id=6256275,2019-10-29T07:00:34+00:00,yes,2019-10-29T07:01:58+00:00,yes,Other
6256269,https://003001013operacao-com.umbler.net/caixa/,http://www.phishtank.com/phish_detail.php?phish_id=6256269,2019-10-29T06:52:21+00:00,yes,2019-10-29T06:53:18+00:00,yes,Caixa
6256261,http://jppost-api.top/zk.html,http://www.phishtank.com/phish_detail.php?phish_id=6256261,2019-10-29T06:38:39+00:00,yes,2019-10-29T06:39:55+00:00,yes,Other
6256260,http://jppost-api.top/,http://www.phishtank.com/phish_detail.php?phish_id=6256260,2019-10-29T06:38:02+00:00,yes,2019-10-29T06:38:45+00:00,yes,Other
6256249,https://as54rdxfzxs.appspot.com/o9t2J68XZzKUVPNY7SNkmfpNh&amp;nxH&amp;5K&amp;MMEM75-@!G2NqciI4AVdKyuoHes8!@&amp;aVRYP6bfdhuBysw3OtkFUi!&amp;@-KM04nqar7X&amp;Gx0ywKy7FQIxmzr&amp;Uz4J&amp;A85n5&amp;iWYY2eb85jB21oRiNlzmPuNlPTn6eGRZw&amp;InTrBBTeByBkpumxjPBa9ZI-jttOCj29BaMIMRpATB1O2fAWgVxqNC&amp;lCNze1slsBjU3p&amp;1zPe59M&amp;C4WlHFrgNDLid4tFhwDn/v7PHzX651OvCDhzEwqPCq4&amp;vPKfJB6GUcYG0oZHyCXO&amp;5F78Wk96nTYBDFr&amp;9djPEi,http://www.phishtank.com/phish_detail.php?phish_id=6256249,2019-10-29T06:28:39+00:00,yes,2019-10-29T06:30:37+00:00,yes,Microsoft
6256246,https://gogoshopee.com/we.htm,http://www.phishtank.com/phish_detail.php?phish_id=6256246,2019-10-29T06:21:15+00:00,yes,2019-10-29T06:22:27+00:00,yes,Yahoo
6256244,http://madp.czweb.org/kj.htm,http://www.phishtank.com/phish_detail.php?phish_id=6256244,2019-10-29T06:21:03+00:00,yes,2019-10-29T06:21:51+00:00,yes,Yahoo
